Timestamp, DeviceId, GPU Power (W), GPU Frequency (MHz), GPU Memory Utilization (%), GPU Energy Consumed (J)
2026-05-22T15:40:25.086,    1, 195.32, 2400, 8.58, 262144.00
2026-05-22T15:40:25.086,    2, 191.72, 2400, 15.09, 262144.00
2026-05-22T15:40:25.086,    3, 184.22, 2400, 8.58, 262144.00
2026-05-22T15:40:25.086,    4, 41.80, 1550, 1.63, 262144.00
2026-05-22T15:40:25.086,    5, 41.81, 1550, 1.63, 262144.00
2026-05-22T15:40:25.086,    6, 41.69, 1550, 1.63, 262144.00
2026-05-22T15:40:25.086,    7, 43.41, 1550, 1.63, 262144.00
2026-05-22T15:40:25.086,    8, 41.78, 1550, 1.63, 262144.00
2026-05-22T15:40:25.086,    9, 41.81, 1550, 1.63, 262144.00
2026-05-22T15:40:25.086,   10, 41.83, 1550, 1.63, 262144.00
2026-05-22T15:40:25.086,   11, 41.94, 1550, 1.63, 262144.00
2026-05-22T15:40:25.086,   12, 40.36, 1550, 1.63, 262144.00
2026-05-22T15:40:25.086,   13, 40.21, 1550, 1.63, 262144.00
2026-05-22T15:40:25.086,   14, 40.32, 1550, 1.63, 262144.00
2026-05-22T15:40:25.086,   15, 40.38, 1550, 1.61, 262144.00
2026-05-22T15:40:26.086,    0, 194.58, 2400, 8.58, 262144.00
2026-05-22T15:40:26.086,    1, 195.72, 2400, 8.58, 262144.00
2026-05-22T15:40:26.086,    2, 191.40, 2400, 15.09, 262144.00
2026-05-22T15:40:26.086,    3, 184.18, 2400, 8.58, 262144.00
2026-05-22T15:40:26.086,    4, 42.03, 1550, 1.63, 262144.00
2026-05-22T15:40:26.086,    5, 41.83, 1550, 1.63, 262144.00
2026-05-22T15:40:26.086,    6, 41.76, 1550, 1.63, 262144.00
2026-05-22T15:40:26.086,    7, 43.33, 1550, 1.63, 262144.00
2026-05-22T15:40:26.086,    8, 41.75, 1550, 1.63, 262144.00
2026-05-22T15:40:26.086,    9, 42.01, 1550, 1.63, 262144.00
2026-05-22T15:40:26.086,   10, 41.97, 1550, 1.63, 262144.00
2026-05-22T15:40:26.086,   11, 41.73, 1550, 1.63, 262144.00
2026-05-22T15:40:26.086,   12, 40.10, 1550, 1.63, 262144.00
2026-05-22T15:40:26.086,   13, 40.27, 1550, 1.63, 262144.00
2026-05-22T15:40:26.086,   14, 40.36, 1550, 1.63, 262144.00
2026-05-22T15:40:26.086,   15, 40.30, 1550, 1.61, 262144.00
2026-05-22T15:40:27.086,    0, 192.39, 2400, 8.58, 262144.00
2026-05-22T15:40:27.086,    1, 193.10, 2400, 8.58, 262144.00
2026-05-22T15:40:27.086,    2, 185.15, 2400, 15.53, 262144.00
2026-05-22T15:40:27.086,    3, 181.93, 2400, 8.58, 262144.00
2026-05-22T15:40:27.086,    4, 42.02, 1550, 1.63, 262144.00
2026-05-22T15:40:27.086,    5, 42.06, 1550, 1.63, 262144.00
2026-05-22T15:40:27.086,    6, 41.89, 1550, 1.63, 262144.00
2026-05-22T15:40:27.086,    7, 43.24, 1550, 1.63, 262144.00
2026-05-22T15:40:27.086,    8, 41.82, 1550, 1.63, 262144.00
2026-05-22T15:40:27.086,    9, 41.87, 1550, 1.63, 262144.00
2026-05-22T15:40:27.086,   10, 41.83, 1550, 1.63, 262144.00
2026-05-22T15:40:27.086,   11, 41.77, 1550, 1.63, 262144.00
2026-05-22T15:40:27.086,   12, 40.09, 1550, 1.63, 262144.00
2026-05-22T15:40:27.086,   13, 40.38, 1550, 1.63, 262144.00
2026-05-22T15:40:27.086,   14, 40.45, 1550, 1.63, 262144.00
2026-05-22T15:40:27.086,   15, 40.31, 1550, 1.61, 262144.00
2026-05-22T15:40:28.086,    0, 192.77, 2400, 8.58, 262144.00
2026-05-22T15:40:28.086,    1, 193.30, 2400, 8.58, 262144.00
2026-05-22T15:40:28.086,    2, 185.86, 2400, 8.58, 262144.00
2026-05-22T15:40:28.086,    3, 182.42, 2400, 8.58, 262144.00
2026-05-22T15:40:28.086,    4, 42.02, 1550, 1.63, 262144.00
2026-05-22T15:40:28.086,    5, 41.94, 1550, 1.63, 262144.00
2026-05-22T15:40:28.086,    6, 41.98, 1550, 1.63, 262144.00
2026-05-22T15:40:28.086,    7, 43.51, 1550, 1.63, 262144.00
2026-05-22T15:40:28.086,    8, 42.04, 1550, 1.63, 262144.00
2026-05-22T15:40:28.086,    9, 42.08, 1550, 1.63, 262144.00
2026-05-22T15:40:28.086,   10, 41.92, 1550, 1.63, 262144.00
2026-05-22T15:40:28.086,   11, 41.70, 1550, 1.63, 262144.00
2026-05-22T15:40:28.086,   12, 40.07, 1550, 1.63, 262144.00
2026-05-22T15:40:28.086,   13, 40.41, 1550, 1.63, 262144.00
2026-05-22T15:40:28.086,   14, 40.22, 1550, 1.63, 262144.00
2026-05-22T15:40:28.086,   15, 40.42, 1550, 1.61, 262144.00
2026-05-22T15:40:29.086,    0, 194.61, 2400, 8.58, 262144.00
2026-05-22T15:40:29.086,    1, 193.97, 2400, 8.58, 262144.00
2026-05-22T15:40:29.086,    2, 192.51, 2400, 8.58, 262144.00
2026-05-22T15:40:29.086,    3, 183.28, 2400, 8.58, 262144.00
2026-05-22T15:40:29.086,    4, 41.83, 1550, 1.63, 262144.00
2026-05-22T15:40:29.086,    5, 42.04, 1550, 1.63, 262144.00
2026-05-22T15:40:29.086,    6, 42.00, 1550, 1.63, 262144.00
2026-05-22T15:40:29.086,    7, 43.54, 1550, 1.63, 262144.00
2026-05-22T15:40:29.086,    8, 42.17, 1550, 1.63, 262144.00
2026-05-22T15:40:29.086,    9, 42.06, 1550, 1.63, 262144.00
2026-05-22T15:40:29.086,   10, 42.02, 1550, 1.63, 262144.00
2026-05-22T15:40:29.086,   11, 41.93, 1550, 1.63, 262144.00
2026-05-22T15:40:29.086,   12, 40.29, 1550, 1.63, 262144.00
2026-05-22T15:40:29.086,   13, 40.34, 1550, 1.63, 262144.00
2026-05-22T15:40:29.086,   14, 40.05, 1550, 1.63, 262144.00
2026-05-22T15:40:29.086,   15, 40.26, 1550, 1.61, 262144.00
2026-05-22T15:40:30.086,    0, 196.12, 2400, 8.58, 262144.00
2026-05-22T15:40:30.086,    1, 196.61, 2400, 8.58, 262144.00
2026-05-22T15:40:30.086,    2, 193.47, 2400, 8.58, 262144.00
2026-05-22T15:40:30.086,    3, 185.99, 2400, 8.58, 262144.00
2026-05-22T15:40:30.086,    4, 41.97, 1550, 1.63, 262144.00
2026-05-22T15:40:30.086,    5, 41.93, 1550, 1.63, 262144.00
2026-05-22T15:40:30.086,    6, 41.79, 1550, 1.63, 262144.00
2026-05-22T15:40:30.086,    7, 43.66, 1550, 1.63, 262144.00
2026-05-22T15:40:30.086,    8, 42.09, 1550, 1.63, 262144.00
2026-05-22T15:40:30.086,    9, 42.00, 1550, 1.63, 262144.00
2026-05-22T15:40:30.086,   10, 42.20, 1550, 1.63, 262144.00
2026-05-22T15:40:30.086,   11, 41.91, 1550, 1.63, 262144.00
2026-05-22T15:40:30.086,   12, 40.21, 1550, 1.63, 262144.00
2026-05-22T15:40:30.086,   13, 40.29, 1550, 1.63, 262144.00
2026-05-22T15:40:30.086,   14, 40.53, 1550, 1.63, 262144.00
2026-05-22T15:40:30.086,   15, 40.37, 1550, 1.61, 262144.00
2026-05-22T15:40:31.086,    0, 195.17, 2400, 8.58, 262144.00
2026-05-22T15:40:31.086,    1, 196.49, 2400, 8.58, 262144.00
2026-05-22T15:40:31.086,    2, 193.05, 2400, 8.58, 262144.00
2026-05-22T15:40:31.086,    3, 184.83, 2400, 8.58, 262144.00
2026-05-22T15:40:31.086,    4, 41.81, 1550, 1.63, 262144.00
2026-05-22T15:40:31.086,    5, 41.85, 1550, 1.63, 262144.00
2026-05-22T15:40:31.086,    6, 41.85, 1550, 1.63, 262144.00
2026-05-22T15:40:31.086,    7, 43.38, 1550, 1.63, 262144.00
2026-05-22T15:40:31.086,    8, 41.97, 1550, 1.63, 262144.00
2026-05-22T15:40:31.086,    9, 41.88, 1550, 1.63, 262144.00
2026-05-22T15:40:31.086,   10, 41.73, 1550, 1.63, 262144.00
2026-05-22T15:40:31.086,   11, 41.86, 1550, 1.63, 262144.00
2026-05-22T15:40:31.086,   12, 40.33, 1550, 1.63, 262144.00
2026-05-22T15:40:31.086,   13, 40.15, 1550, 1.63, 262144.00
2026-05-22T15:40:31.086,   14, 40.35, 1550, 1.63, 262144.00
2026-05-22T15:40:31.086,   15, 40.31, 1550, 1.61, 262144.00
2026-05-22T15:40:32.086,    0, 193.27, 2400, 8.58, 262144.00
2026-05-22T15:40:32.086,    1, 194.01, 2400, 8.58, 262144.00
2026-05-22T15:40:32.086,    2, 191.71, 2400, 8.58, 262144.00
2026-05-22T15:40:32.086,    3, 183.63, 2400, 8.58, 262144.00
2026-05-22T15:40:32.086,    4, 41.87, 1550, 1.63, 262144.00
2026-05-22T15:40:32.086,    5, 41.82, 1550, 1.63, 262144.00
2026-05-22T15:40:32.086,    6, 41.95, 1550, 1.63, 262144.00
2026-05-22T15:40:32.086,    7, 43.34, 1550, 1.63, 262144.00
2026-05-22T15:40:32.086,    8, 41.97, 1550, 1.63, 262144.00
2026-05-22T15:40:32.086,    9, 41.82, 1550, 1.63, 262144.00
2026-05-22T15:40:32.086,   10, 41.73, 1550, 1.63, 262144.00
2026-05-22T15:40:32.086,   11, 41.72, 1550, 1.63, 262144.00
2026-05-22T15:40:32.086,   12, 40.09, 1550, 1.63, 262144.00
2026-05-22T15:40:32.086,   13, 40.42, 1550, 1.63, 262144.00
2026-05-22T15:40:32.086,   14, 40.49, 1550, 1.63, 262144.00
2026-05-22T15:40:32.086,   15, 40.24, 1550, 1.61, 262144.00
2026-05-22T15:40:33.086,    0, 193.63, 2400, 8.58, 262144.00
2026-05-22T15:40:33.086,    1, 194.81, 2400, 8.58, 262144.00
2026-05-22T15:40:33.086,    2, 190.06, 2400, 8.58, 262144.00
2026-05-22T15:40:33.086,    3, 184.23, 2400, 8.58, 262144.00
2026-05-22T15:40:33.086,    4, 41.95, 1550, 1.63, 262144.00
2026-05-22T15:40:33.086,    5, 42.02, 1550, 1.63, 262144.00
2026-05-22T15:40:33.086,    6, 42.03, 1550, 1.63, 262144.00
2026-05-22T15:40:33.086,    7, 43.58, 1550, 1.63, 262144.00
