Timestamp, DeviceId, GPU Utilization (%), GPU Power (W), GPU Frequency (MHz), GPU Core Temperature (Celsius Degree), GPU Memory Temperature (Celsius Degree), GPU Memory Utilization (%), GPU Memory Read (kB/s), GPU Memory Write (kB/s), GPU EU Array Active (%), GPU EU Array Stall (%), GPU EU Array Idle (%)
2026-05-22T15:32:13.042,   15, 0.00, 40.34, 1550, 30.00, 30.00, 0.85,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:14.041,    0, 0.00, 42.04, 1550, 32.00, 32.00, 7.37,   38,  436, 0.00, 0.00, 100.00
2026-05-22T15:32:14.041,    1, 0.00, 42.17, 1550, 32.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:14.041,    2, 0.00, 41.95, 1550, 30.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:14.041,    3, 0.00, 41.86, 1550, 31.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:14.041,    4, 0.00, 41.84, 1550, 31.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:14.041,    5, 0.00, 41.75, 1550, 31.00, 28.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:14.041,    6, 0.00, 41.86, 1550, 34.00, 30.00, 0.86,    2,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:14.041,    7, 0.00, 42.61, 1550, 33.00, 32.00, 0.86,    2,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:14.041,    8, 0.00, 42.10, 1550, 31.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:14.041,    9, 0.00, 41.80, 1550, 32.00, 30.00, 0.86,   46,  646, 0.00, 0.00, 100.00
2026-05-22T15:32:14.041,   10, 0.00, 41.81, 1550, 32.00, 30.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:14.042,   11, 0.00, 41.81, 1550, 32.00, 30.00, 0.86,   58,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:14.042,   12, 0.00, 40.09, 1550, 32.00, 32.00, 0.86,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:32:14.042,   13, 0.00, 40.27, 1550, 32.00, 32.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:14.042,   14, 0.00, 40.46, 1550, 30.00, 30.00, 0.86,   56,  770, 0.00, 0.00, 100.00
2026-05-22T15:32:14.042,   15, 0.00, 40.34, 1550, 30.00, 30.00, 0.85,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:32:15.041,    0, 0.00, 42.03, 1550, 32.00, 32.00, 7.37,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:32:15.041,    1, 0.00, 42.06, 1550, 32.00, 32.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:15.041,    2, 0.00, 42.04, 1550, 31.00, 30.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:15.041,    3, 0.00, 42.11, 1550, 31.00, 32.00, 0.86,   36,  436, 0.00, 0.00, 100.00
2026-05-22T15:32:15.041,    4, 0.00, 41.98, 1550, 31.00, 30.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:15.041,    5, 0.00, 42.00, 1550, 31.00, 28.00, 0.86,   36,  438, 0.00, 0.00, 100.00
2026-05-22T15:32:15.041,    6, 0.00, 41.74, 1550, 34.00, 30.00, 0.86,    2,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:15.041,    7, 0.00, 43.28, 1550, 34.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:15.041,    8, 0.00, 41.81, 1550, 31.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:15.041,    9, 0.00, 41.86, 1550, 32.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:15.041,   10, 0.00, 41.85, 1550, 32.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:15.042,   11, 0.00, 41.83, 1550, 32.00, 30.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:15.042,   12, 0.00, 40.21, 1550, 32.00, 32.00, 0.86,   20,  332, 0.00, 0.00, 100.00
2026-05-22T15:32:15.042,   13, 0.00, 40.36, 1550, 32.00, 32.00, 0.86,   58,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:15.042,   14, 0.00, 40.36, 1550, 30.00, 30.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:15.042,   15, 0.00, 40.25, 1550, 30.00, 30.00, 0.85,   56,  770, 0.00, 0.00, 100.00
2026-05-22T15:32:16.041,    0, 0.00, 41.82, 1550, 32.00, 32.00, 7.37,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:16.041,    1, 0.00, 41.74, 1550, 32.00, 32.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:16.041,    2, 0.00, 41.77, 1550, 31.00, 30.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:16.041,    3, 0.00, 42.02, 1550, 31.00, 32.00, 0.86,   54,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:16.041,    4, 0.00, 41.83, 1550, 31.00, 30.00, 0.86,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:32:16.041,    5, 0.00, 42.06, 1550, 31.00, 28.00, 0.86,   56,  770, 0.00, 0.00, 100.00
2026-05-22T15:32:16.041,    6, 0.00, 41.91, 1550, 34.00, 30.00, 0.86,   58,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:16.041,    7, 0.00, 43.67, 1550, 33.00, 32.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:16.041,    8, 0.00, 42.13, 1550, 31.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:16.041,    9, 0.00, 41.95, 1550, 32.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:16.041,   10, 0.00, 41.78, 1550, 32.00, 30.00, 0.86,   36,  436, 0.00, 0.00, 100.00
2026-05-22T15:32:16.042,   11, 0.00, 41.76, 1550, 32.00, 30.00, 0.86,    2,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:16.042,   12, 0.00, 40.22, 1550, 32.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:16.042,   13, 0.00, 40.23, 1550, 32.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:16.042,   14, 0.00, 40.31, 1550, 31.00, 30.00, 0.86,   20,  334, 0.00, 0.00, 100.00
2026-05-22T15:32:16.042,   15, 0.00, 40.41, 1550, 30.00, 30.00, 0.85,   20,  334, 0.00, 0.00, 100.00
2026-05-22T15:32:17.041,    0, 0.00, 41.71, 1550, 32.00, 32.00, 7.37,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:17.041,    1, 0.00, 41.71, 1550, 32.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:17.041,    2, 0.00, 41.75, 1550, 31.00, 30.00, 0.86,   56,  776, 0.00, 0.00, 100.00
2026-05-22T15:32:17.041,    3, 0.00, 41.85, 1550, 31.00, 32.00, 0.86,   56,  778, 0.00, 0.00, 100.00
2026-05-22T15:32:17.041,    4, 0.00, 41.82, 1550, 31.00, 30.00, 0.86,   56,  779, 0.00, 0.00, 100.00
2026-05-22T15:32:17.041,    5, 0.00, 41.89, 1550, 31.00, 28.00, 0.86,   56,  779, 0.00, 0.00, 100.00
2026-05-22T15:32:17.041,    6, 0.00, 41.75, 1550, 34.00, 30.00, 0.86,   56,  779, 0.00, 0.00, 100.00
2026-05-22T15:32:17.041,    7, 0.00, 41.96, 1550, 33.00, 32.00, 0.86,   58,  777, 0.00, 0.00, 100.00
2026-05-22T15:32:17.041,    8, 0.00, 42.09, 1550, 31.00, 30.00, 0.86,   54,  777, 0.00, 0.00, 100.00
2026-05-22T15:32:17.041,    9, 0.00, 41.80, 1550, 32.00, 30.00, 0.86,   58,  781, 0.00, 0.00, 100.00
2026-05-22T15:32:17.041,   10, 0.00, 41.94, 1550, 32.00, 30.00, 0.86,   56,  779, 0.00, 0.00, 100.00
2026-05-22T15:32:17.042,   11, 0.00, 42.12, 1550, 32.00, 30.00, 0.86,   56,  779, 0.00, 0.00, 100.00
2026-05-22T15:32:17.042,   12, 0.00, 40.34, 1550, 32.00, 32.00, 0.86,   56,  779, 0.00, 0.00, 100.00
2026-05-22T15:32:17.042,   13, 0.00, 40.27, 1550, 32.00, 32.00, 0.86,   56,  779, 0.00, 0.00, 100.00
2026-05-22T15:32:17.042,   14, 0.00, 40.21, 1550, 31.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:17.042,   15, 0.00, 40.41, 1550, 30.00, 30.00, 0.85,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:18.041,    0, 0.00, 41.94, 1550, 32.00, 32.00, 7.37,    2,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:18.041,    1, 0.00, 41.57, 1550, 32.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:18.041,    2, 0.00, 41.48, 1550, 31.00, 30.00, 0.86,    1,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:18.041,    3, 0.00, 41.91, 1550, 31.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:18.041,    4, 0.00, 41.79, 1550, 31.00, 30.00, 0.86,   53,  766, 0.00, 0.00, 100.00
2026-05-22T15:32:18.041,    5, 0.00, 41.77, 1550, 31.00, 30.00, 0.86,   55,  766, 0.00, 0.00, 100.00
2026-05-22T15:32:18.041,    6, 0.00, 41.68, 1550, 34.00, 30.00, 0.86,   53,  768, 0.00, 0.00, 100.00
2026-05-22T15:32:18.041,    7, 0.00, 43.52, 1550, 34.00, 32.00, 0.86,   55,  770, 0.00, 0.00, 100.00
2026-05-22T15:32:18.041,    8, 0.00, 41.85, 1550, 31.00, 30.00, 0.86,   57,  770, 0.00, 0.00, 100.00
2026-05-22T15:32:18.041,    9, 0.00, 41.91, 1550, 32.00, 30.00, 0.86,   55,  768, 0.00, 0.00, 100.00
2026-05-22T15:32:18.042,   10, 0.00, 41.86, 1550, 32.00, 30.00, 0.86,   55,  770, 0.00, 0.00, 100.00
2026-05-22T15:32:18.042,   11, 0.00, 42.03, 1550, 32.00, 30.00, 0.86,   57,  770, 0.00, 0.00, 100.00
2026-05-22T15:32:18.042,   12, 0.00, 40.36, 1550, 32.00, 32.00, 0.86,   57,  768, 0.00, 0.00, 100.00
2026-05-22T15:32:18.042,   13, 0.00, 40.22, 1550, 32.00, 32.00, 0.86,   53,  770, 0.00, 0.00, 100.00
2026-05-22T15:32:18.042,   14, 0.00, 40.18, 1550, 30.00, 30.00, 0.86,   55,  768, 0.00, 0.00, 100.00
2026-05-22T15:32:18.042,   15, 0.00, 40.29, 1550, 30.00, 30.00, 0.85,   55,  768, 0.00, 0.00, 100.00
2026-05-22T15:32:19.041,    0, 0.00, 41.80, 1550, 32.00, 32.00, 7.37,   36,  438, 0.00, 0.00, 100.00
2026-05-22T15:32:19.041,    1, 0.00, 41.92, 1550, 32.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:19.041,    2, 0.00, 41.72, 1550, 31.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:19.041,    3, 0.00, 41.58, 1550, 31.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:19.041,    4, 0.00, 41.84, 1550, 31.00, 30.00, 0.86,    2,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:19.041,    5, 0.00, 41.77, 1550, 31.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:19.041,    6, 0.00, 41.72, 1550, 34.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:19.041,    7, 0.00, 42.51, 1550, 34.00, 32.00, 0.86,   20,  334, 0.00, 0.00, 100.00
2026-05-22T15:32:19.041,    8, 0.00, 41.76, 1550, 31.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:19.041,    9, 0.00, 41.69, 1550, 32.00, 30.00, 0.86,   44,  648, 0.00, 0.00, 100.00
2026-05-22T15:32:19.041,   10, 0.00, 41.81, 1550, 32.00, 30.00, 0.86,   56,  770, 0.00, 0.00, 100.00
2026-05-22T15:32:19.041,   11, 0.00, 42.06, 1550, 32.00, 30.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:19.042,   12, 0.00, 40.13, 1550, 32.00, 32.00, 0.86,   56,  770, 0.00, 0.00, 100.00
2026-05-22T15:32:19.042,   13, 0.00, 40.30, 1550, 32.00, 32.00, 0.86,   60,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:19.042,   14, 0.00, 40.32, 1550, 30.00, 30.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:19.042,   15, 0.00, 40.36, 1550, 30.00, 30.00, 0.85,   54,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:20.041,    0, 0.00, 41.98, 1550, 32.00, 32.00, 7.37,   55,  768, 0.00, 0.00, 100.00
2026-05-22T15:32:20.041,    1, 0.00, 41.95, 1550, 32.00, 32.00, 0.86,   53,  765, 0.00, 0.00, 100.00
2026-05-22T15:32:20.041,    2, 0.00, 41.84, 1550, 31.00, 30.00, 0.86,   35,  434, 0.00, 0.00, 100.00
2026-05-22T15:32:20.041,    3, 0.00, 41.88, 1550, 31.00, 32.00, 0.86,   35,  434, 0.00, 0.00, 100.00
2026-05-22T15:32:20.041,    4, 0.00, 42.01, 1550, 31.00, 30.00, 0.86,   55,  764, 0.00, 0.00, 100.00
2026-05-22T15:32:20.041,    5, 0.00, 41.85, 1550, 31.00, 30.00, 0.86,   35,  431, 0.00, 0.00, 100.00
2026-05-22T15:32:20.041,    6, 0.00, 41.83, 1550, 34.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:20.041,    7, 0.00, 43.44, 1550, 34.00, 32.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:20.041,    8, 0.00, 41.82, 1550, 31.00, 30.00, 0.86,    0,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:20.042,    9, 0.00, 41.68, 1550, 32.00, 30.00, 0.86,   17,  275, 0.00, 0.00, 100.00
2026-05-22T15:32:20.042,   10, 0.00, 41.78, 1550, 32.00, 30.00, 0.86,    1,    0, 0.00, 0.00, 100.00
2026-05-22T15:32:20.042,   11, 0.00, 41.93, 1550, 32.00, 30.00, 0.86,   55,  764, 0.00, 0.00, 100.00
2026-05-22T15:32:20.042,   12, 0.00, 40.11, 1550, 32.00, 32.00, 0.86,   19,  330, 0.00, 0.00, 100.00
2026-05-22T15:32:20.042,   13, 0.00, 40.35, 1550, 32.00, 32.00, 0.86,   55,  764, 0.00, 0.00, 100.00
2026-05-22T15:32:20.042,   14, 0.00, 40.16, 1550, 31.00, 30.00, 0.86,   55,  762, 0.00, 0.00, 100.00
2026-05-22T15:32:20.042,   15, 0.00, 40.24, 1550, 30.00, 30.00, 0.85,   53,  762, 0.00, 0.00, 100.00
2026-05-22T15:32:21.041,    0, 0.00, 41.72, 1550, 32.00, 32.00, 7.37,   54,  770, 0.00, 0.00, 100.00
2026-05-22T15:32:21.041,    1, 0.00, 41.62, 1550, 32.00, 32.00, 0.86,   55,  770, 0.00, 0.00, 100.00
2026-05-22T15:32:21.041,    2, 0.00, 41.75, 1550, 31.00, 30.00, 0.86,   56,  772, 0.00, 0.00, 100.00
2026-05-22T15:32:21.041,    3, 0.00, 41.89, 1550, 31.00, 32.00, 0.86,   58,  772, 0.00, 0.00, 100.00
